PaperID,First Author,Year,Journal,Design,NumCitations,NumCitationsPerYear,TaskLength,Interval,nSubjects,TaskType,Task ,Healthy,ThrICC,ROIType,SummaryICC,Cortical,ICC,ICCse,p
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.65,,
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.59,,
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.44,,
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.4,,
Estevez2014,Estevez,2014,Brain Topography,e,9,1.8,20,24.5,17,Motor,Robot-assisted motion,h,0,sf,0,C,0.4,,
Lois2018,Lois,2018,Psychophysiology,b,3,3,8,47.4,46,Sensory,Scene passive viewing,h,0,s,0,S,0.32,0.12244898,
Lois2018,Lois,2018,Psychophysiology,b,3,3,8,47.4,46,Sensory,Scene passive viewing,h,0,s,0,S,0.44,0.107142857,
Lois2018,Lois,2018,Psychophysiology,b,3,3,8,47.4,46,Sensory,Scene passive viewing,h,0,s,0,C,0.58,0.086734694,
Lois2018,Lois,2018,Psychophysiology,b,3,3,8,47.4,46,Sensory,Scene passive viewing,h,0,s,0,C,0.64,0.076530612,
Rath2016,Rath,2016,Human Brain Mapping,b,3,1,23,1,17,Sensory,Sensory,h,0,sf,0,C,0.85,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.633,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.548,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.355,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.339,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.512,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.463,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.319,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.333,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.749,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.822,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.565,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.541,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.712,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.795,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.464,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.44,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.559,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.313,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.453,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.379,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.548,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.634,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.452,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.37,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.814,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.747,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.549,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.553,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.727,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.747,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.473,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.512,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.55,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.419,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.367,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.473,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.515,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.471,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.2,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.113,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.731,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.716,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.486,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.504,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.608,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,C,0.736,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.375,,
Wehrum-Osinsky2014,Wehrum-Osinsky,2014,The Journal of Sexual Medicine,b,16,3.2,15.42,456.25,56,Reward,Sexual picture perception ,h,1,s,1,S,0.425,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Stroop,h,0,f,1,C,0.53,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Stroop,h,0,f,1,C,0.45,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Stroop,h,0,f,1,C,0.52,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Stroop,h,0,f,1,C,0.47,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Stroop,h,0,f,1,C,0.39,,
Sheu2012,Sheu,2012,Psychophysiology,b,23,3.3,18.6,88,26,ExecutiveControl,Stroop,h,0,f,1,C,0.53,,
Mohnke2014,Mohnke,2014,Neuropsychopharmacology,b,27,5.4,7.75,14.6,25,Social,Theory of mind,h,0,sf,0,C,0.76,0.066326531,
Mohnke2014,Mohnke,2014,Neuropsychopharmacology,b,27,5.4,7.75,14.6,25,Social,Theory of mind,h,0,sf,0,C,0.77,0.066326531,
Mohnke2014,Mohnke,2014,Neuropsychopharmacology,b,27,5.4,7.75,14.6,25,Social,Theory of mind,h,0,sf,0,C,0.77,0.066326531,
Mohnke2014,Mohnke,2014,Neuropsychopharmacology,b,27,5.4,7.75,14.6,25,Social,Theory of mind,h,0,sf,0,C,0.78,0.06122449,
Mohnke2014,Mohnke,2014,Neuropsychopharmacology,b,27,5.4,7.75,14.6,25,Social,Theory of mind,h,0,sf,0,C,0.79,0.06122449,
Mohnke2014,Mohnke,2014,Neuropsychopharmacology,b,27,5.4,7.75,14.6,25,Social,Theory of mind,h,0,sf,0,C,0.82,0.051020408,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.49,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.576,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.45,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.666,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.383,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.633,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.459,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.304,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.458,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.17,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.31,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.43,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.541,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.478,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.31,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.498,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.139,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.313,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.381,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.711,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.435,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.601,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.36,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.537,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.5,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.224,,
Wei2004,Wei,2004,NeuroImage,b,114,7.6,4.5,57,8,ExecutiveControl,Verbal working memory,h,0,f,0,C,0.395,,
Ances2011,Ances,2011,NeuroImage,b,36,4.5,6,16,10,Sensory,Visual checkerboard,h,0,s,0,C,0.609,,
Ances2011,Ances,2011,NeuroImage,b,36,4.5,6,16,6,Sensory,Visual checkerboard,c,0,s,0,C,0.125,,
Kimberley2008,Kimberley,2008,Experimental Brain Research,b,49,4.5,1.8,14,9,Motor,Visual motor ,c,0,s,0,C,0.46,,
Kimberley2008,Kimberley,2008,Experimental Brain Research,b,49,4.5,1.8,14,9,Motor,Visual motor ,c,0,s,0,C,0.7,,
Kimberley2008,Kimberley,2008,Experimental Brain Research,b,49,4.5,1.8,14,9,Motor,Visual motor ,c,0,s,0,C,0.81,,
Kimberley2008,Kimberley,2008,Experimental Brain Research,b,49,4.5,1.8,14,9,Motor,Visual motor ,c,0,s,0,C,0.69,,
Kimberley2008,Kimberley,2008,Experimental Brain Research,b,49,4.5,1.8,14,9,Motor,Visual motor ,c,0,s,0,S,0.8,,
Kimberley2008,Kimberley,2008,Experimental Brain Research,b,49,4.5,1.8,14,9,Motor,Visual motor ,c,0,s,0,S,0.73,,
Baumgartner2017,Baumgartner,2017,Journal of Magnetic Resonance Imaging,b,5,2.5,4.25,21,8,Sensory,Visual stimulation ,h,0,s,0,C,0.3,0.153061225,
Baumgartner2017,Baumgartner,2017,Journal of Magnetic Resonance Imaging,b,5,2.5,4.25,21,8,Sensory,Visual stimulation ,h,0,sf,0,C,0.4,0.204081633,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.69,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.58,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.67,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.58,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.68,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.62,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.58,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.59,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.49,,
Lim2007,Lim,2007,Sleep,b,91,7.6,7.15,44,19,ExecutiveControl,Working memory ,h,1,sf,0,C,0.46,,
Holiga2018,Holiga,2018,,e,0,0,12.3,14,30,Reward,Monetary incentive delay,h,0,f,1,C,0.21,,
Holiga2018,Holiga,2018,,e,0,0,12.3,14,30,Reward,Monetary incentive delay,h,0,f,1,C,0.59,,
Holiga2018,Holiga,2018,,e,0,0,12.3,14,30,Reward,Monetary incentive delay,h,0,s,0,S,0.8,,
Holiga2018,Holiga,2018,,b,0,0,4.3,14,30,ExecutiveControl,N-back working memory,h,0,f,1,C,0.44,,
Holiga2018,Holiga,2018,,b,0,0,4.3,14,30,ExecutiveControl,N-back working memory,h,0,f,1,C,0.38,,
Holiga2018,Holiga,2018,,b,0,0,4.3,14,30,ExecutiveControl,N-back working memory,h,0,s,0,C,-0.34,,
Holiga2018,Holiga,2018,,e,0,0,8.1,14,30,Social,Theory of mind,h,0,f,1,C,0.26,,
Holiga2018,Holiga,2018,,e,0,0,8.1,14,30,Social,Theory of mind,h,0,f,1,C,0.33,,
Holiga2018,Holiga,2018,,e,0,0,8.1,14,30,Social,Theory of mind,h,0,s,0,C,0.75,,
Holiga2018,Holiga,2018,,b,0,0,5.13,14,30,Emotion,Emotional face matching,h,0,f,1,C,0.26,,
Holiga2018,Holiga,2018,,b,0,0,5.13,14,30,Emotion,Emotional face matching,h,0,f,1,C,0.65,,
Holiga2018,Holiga,2018,,b,0,0,5.13,14,30,Emotion,Emotional face matching,h,0,s,0,S,0.3,,
Holiga2018,Holiga,2018,,b,0,0,5.13,14,30,Emotion,Emotional face matching,h,0,s,0,S,0.18,,
Holiga2018,Holiga,2018,,b,0,0,16.5,14,30,Memory,Episodic memory,h,0,f,1,C,0.49,,
Holiga2018,Holiga,2018,,b,0,0,16.5,14,30,Memory,Episodic memory,h,0,f,1,C,0.42,,
Holiga2018,Holiga,2018,,b,0,0,16.5,14,30,Memory,Episodic memory,h,0,f,1,C,0.37,,
Holiga2018,Holiga,2018,,b,0,0,16.5,14,30,Memory,Episodic memory,h,0,f,1,C,0.36,,
Holiga2018,Holiga,2018,,b,0,0,16.5,14,30,Memory,Episodic memory,h,0,f,1,C,0.48,,
Holiga2018,Holiga,2018,,b,0,0,16.5,14,30,Memory,Episodic memory,h,0,f,1,C,0.55,,
Holiga2018,Holiga,2018,,e,0,0,8.33,14,30,ExecutiveControl,Go/nogo,h,0,f,1,C,0.04,,
Johnstone2005,Johnstone,2005,,b,149,10.64285714,3.5,28,15,Emotion,Faces,h,0,s,0,S,0.08,,
Johnstone2005,Johnstone,2005,,b,149,10.64285714,3.5,28,15,Emotion,Faces,h,0,s,0,S,0.25,,
Johnstone2005,Johnstone,2005,,b,149,10.64285714,3.5,28,15,Emotion,Faces,h,0,s,0,S,0.28,,
Johnstone2005,Johnstone,2005,,b,149,10.64285714,3.5,28,15,Emotion,Faces,h,0,s,0,S,0.18,,
Johnstone2005,Johnstone,2005,,b,149,10.64285714,3.5,28,15,Emotion,Faces,h,0,s,0,S,-0.15,,
Johnstone2005,Johnstone,2005,,b,149,10.64285714,3.5,28,15,Emotion,Faces,h,0,s,0,S,0.26,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.72,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.64,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.54,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.48,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.82,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.81,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.72,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.71,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.51,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.6,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.39,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.51,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.57,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.7,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.46,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,18,Memory,Episodic memory (face-name pairs),h,0,s,0,S,0.51,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.1,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.69,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.26,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.63,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.15,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.63,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.26,,
Putcha2011,Putcha,2011,,m,27,3.375,25.44,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.63,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.13,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.7,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.39,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.64,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.37,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.7,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.41,,
Putcha2011,Putcha,2011,,m,27,3.375,8.48,36,9,Memory,Episodic memory (face-name pairs),c,0,s,0,S,0.39,,
White2016,White,2016,,e,31,10.33333333,10.67,65.1,39,Emotion,dot-probe,h,1,f,1,C,0.74,,
White2016,White,2016,,e,31,10.33333333,10.67,65.1,39,Emotion,dot-probe,h,1,f,1,C,0.67,,
White2016,White,2016,,e,31,10.33333333,10.67,65.1,39,Emotion,dot-probe,h,1,f,1,C,0.76,,
White2016,White,2016,,e,31,10.33333333,10.67,65.1,39,Emotion,dot-probe,h,1,f,1,C,0.68,,
White2016,White,2016,,e,31,10.33333333,10.67,65.1,39,Emotion,dot-probe,h,1,f,1,C,0.69,,
White2016,White,2016,,e,31,10.33333333,10.67,65.1,39,Emotion,dot-probe,h,1,f,1,C,0.55,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.12,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.05,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.37,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,-0.56,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.11,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.48,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.33,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,-0.51,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,0.12,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.28,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.38,,
