Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
7,"NC Vetter, J Steding, S Jurk, S Ripke, E Mennigen…",Reliability in adolescent fMRI within two years–a comparison of three tasks,2017,Scientific reports,nature.com,https://www.nature.com/articles/s41598-017-02334-7,"https://scholar.google.com/scholar?cites=6891009997489585817&as_sdt=5,34&sciodt=0,34&hl=en",72,4/12/19,HTML,,,,,,,,7,3.5,1,6,2
15,"P Garcés, MC Martín-Buro, F Maestú",Quantifying the test-retest reliability of magnetoencephalography resting-state functional connectivity,2016,Brain connectivity,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/brain.2015.0416,"https://scholar.google.com/scholar?cites=8357362144741532611&as_sdt=5,34&sciodt=0,34&hl=en",73,4/12/19,,,,,,,,,15,5,5,3,3
17,"JC Fournier, HW Chase, J Almeida, ML Phillips",Model specification and the reliability of fMRI results: implications for longitudinal neuroimaging studies in psychiatry,2014,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0105169,"https://scholar.google.com/scholar?cites=3597332715461866847&as_sdt=5,34&sciodt=0,34&hl=en",74,4/12/19,HTML,,,,,,,,17,3.4,4,4,5
58,"K Wagner, L Frings, A Quiske, J Unterrainer…",The reliability of fMRI activations in the medial temporal lobes in a verbal episodic memory task,2005,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811905004027,"https://scholar.google.com/scholar?cites=5636103760850337395&as_sdt=5,34&sciodt=0,34&hl=en",75,4/12/19,HTML,,,,,,,,58,4.14,12,5,14
2,"C Zhang, SA Baum, VR Adduru, BB Biswal…",Test-retest reliability of dynamic functional connectivity in resting state fMRI,2018,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811918307195,"https://scholar.google.com/scholar?cites=8341690271493355651&as_sdt=5,34&sciodt=0,34&hl=en",76,4/12/19,HTML,,,,,,,,2,2,0,5,1
1,"E Heckendorf, MJ Bakermans‐Kranenburg…",Neural responses to children's faces: Test–retest reliability of structural and functional MRI,2019,Brain and …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/brb3.1192,"https://scholar.google.com/scholar?cites=14036547445806968793&as_sdt=5,34&sciodt=0,34&hl=en",77,4/12/19,,,,,,,,,1,1,0,3,1
52,"R Bosnell, C Wegner, ZT Kincses, T Korteweg…",Reproducibility of fMRI in the clinical setting: implications for trial designs,2008,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S105381190800637X,"https://scholar.google.com/scholar?cites=15718033358235754437&as_sdt=5,34&sciodt=0,34&hl=en",78,4/12/19,HTML,,,,,,,,52,4.73,10,5,11
91,"J Lim, WC Choo, MWL Chee",Reproducibility of changes in behaviour and fMRI activation associated with sleep deprivation in a working memory task,2007,Sleep,academic.oup.com,https://academic.oup.com/sleep/article-abstract/30/1/61/2708171,"https://scholar.google.com/scholar?cites=8195494620127926217&as_sdt=5,34&sciodt=0,34&hl=en",79,4/12/19,,,,,,,,,91,7.58,30,3,12
27,"H Zhang, YJ Zhang, L Duan, SY Ma…",Is resting-state functional connectivity revealed by functional near-infrared spectroscopy test-retest reliable?,2011,… of biomedical optics,spiedigitallibrary.org,https://www.spiedigitallibrary.org/journals/Journal-of-Biomedical-Optics/volume-16/issue-6/067008/Is-resting-state-functional-connectivity-revealed-by-functional-near-infrared/10.1117/1.3591020.short,"https://scholar.google.com/scholar?cites=11819148093128306023&as_sdt=5,34&sciodt=0,34&hl=en",80,4/12/19,,,,,,,,,27,3.38,5,5,8
2,"HS An, WJ Moon, JK Ryu, JY Park, WS Yun…",Inter-vender and test-retest reliabilities of resting-state functional magnetic resonance imaging: Implications for multi-center imaging studies,2017,Magnetic resonance …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0730725X17301789,"https://scholar.google.com/scholar?cites=18336141348570082570&as_sdt=5,34&sciodt=0,34&hl=en",81,4/12/19,HTML,,,,,,,,2,1,0,6,2
3,"G Lois, P Kirsch, M Sandner, MM Plichta…",Experimental and methodological factors affecting test‐retest reliability of amygdala BOLD responses,2018,…,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/psyp.13220,"https://scholar.google.com/scholar?cites=16687718435328702812&as_sdt=5,34&sciodt=0,34&hl=en",82,4/12/19,,,,,,,,,3,3,1,5,1
4,"MD Devous, AD Joshi…","Test-retest data for the tau PET imaging agent 18F-AV-1451 (previously, 18F-T807)",2014,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(14)02583-7/abstract,"https://scholar.google.com/scholar?cites=10667973519683479586&as_sdt=5,34&sciodt=0,34&hl=en",83,4/12/19,,,,,,,,,4,0.8,1,3,5
12,"H Zhang, X Chen, Y Zhang, D Shen",Test-retest reliability of “high-order” functional connectivity in young healthy adults,2017,Frontiers in neuroscience,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnins.2017.00439,"https://scholar.google.com/scholar?cites=17465859356610895777&as_sdt=5,34&sciodt=0,34&hl=en",84,4/12/19,HTML,,,,,,,,12,6,3,4,2
28,"DJ Hodkinson, K Krause, N Khawaja, TF Renton…",Quantifying the test–retest reliability of cerebral blood flow measurements in a clinical model of on-going post-surgical pain: A study using pseudo-continuous …,2013,NeuroImage: Clinical,Elsevier,https://www.sciencedirect.com/science/article/pii/S2213158213001216,"https://scholar.google.com/scholar?cites=4852437129849645436&as_sdt=5,34&sciodt=0,34&hl=en",85,4/12/19,HTML,,,,,,,,28,4.67,6,5,6
87,"CR Buchanan, CR Pernet, KJ Gorgolewski, AJ Storkey…",Test–retest reliability of structural brain networks from diffusion MRI,2014,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811913009907,"https://scholar.google.com/scholar?cites=13070230436483035203&as_sdt=5,34&sciodt=0,34&hl=en",86,4/12/19,HTML,,,,,,,,87,17.4,17,5,5
1,"E Molloy, R Birn",Analyses for Test-Retest fMRI Studies Documentation,2012,,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/8b47/67eb96c4327c17c3e9b3866d9844fd118954.pdf,"https://scholar.google.com/scholar?cites=8212210755887581171&as_sdt=5,34&sciodt=0,34&hl=en",87,4/12/19,PDF,,,,,,,,1,0.14,1,2,7
385,"CM Bennett, MB Miller",How reliable are the results from functional magnetic resonance imaging?,2010,Annals of the New York Academy of …,Wiley Online Library,https://nyaspubs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1749-6632.2010.05446.x,"https://scholar.google.com/scholar?cites=10581370131644479883&as_sdt=5,34&sciodt=0,34&hl=en",88,4/12/19,,,,,,,,,385,42.78,193,2,9
7,"GJ Matheson, P Stenkrona, Z Cselényi…",Reliability of volumetric and surface-based normalisation and smoothing techniques for PET analysis of the cortex: a test-retest analysis using [11C] SCH …,2017,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811917303245,"https://scholar.google.com/scholar?cites=9221621914948775086&as_sdt=5,34&sciodt=0,34&hl=en",89,4/12/19,HTML,,,,,,,,7,3.5,2,4,2
2,"AA Simak, M Liou, AY Zhigalov, JW Liou…",Reliability maps in event related functional MRI experiments,2012,Functional Magnetic …,intechopen.com,https://www.intechopen.com/download/pdf/36688,"https://scholar.google.com/scholar?cites=3934089941285682876&as_sdt=5,34&sciodt=0,34&hl=en",90,4/12/19,PDF,,,,,,,,2,0.29,0,5,7
21,"PJ Dinkel, K Willmes, H Krinzinger, K Konrad…",Diagnosing developmental dyscalculia on the basis of reliable single case FMRI methods: promises and limitations,2013,PLoS …,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0083722,"https://scholar.google.com/scholar?cites=15996451629437886027&as_sdt=5,34&sciodt=0,34&hl=en",91,4/12/19,HTML,,,,,,,,21,3.5,4,5,6
6,"R Drew Sayer, GG Tamer Jr, N Chen, JR Tregellas…",Reproducibility assessment of brain responses to visual food stimuli in adults with overweight and obesity,2016,…,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/oby.21603,"https://scholar.google.com/scholar?cites=16602293360870012528&as_sdt=5,34&sciodt=0,34&hl=en",92,4/12/19,,,,,,,,,6,2,1,5,3
0,"C Guo, F Kurth, J Zhou, E Mayer, S Eickhoff, J Kramer…",One-Year Test-Retest Reliability of Intrinsic Connectivity Network fMRI in Older Adults (P03. 082),2012,,AAN Enterprises,https://n.neurology.org/content/78/1_Supplement/P03.082.short,,93,4/12/19,,,,,,,,,0,0,0,7,7
0,"A Nazari, H Alavimajd…",Reliability of functional connectivity in resting-state functional MRI,2018,Journal of Paramedical …,journals.sbmu.ac.ir,http://journals.sbmu.ac.ir/jps/article/view/19201,,94,4/12/19,,,,,,,,,0,0,0,3,1
0,"A Atri, J Locascio, R Sperling",Optimizing fmri test-retest reliability and power estimates for alzheimer's disease early-phase studies: Modeling decline and leveraging network properties,2009,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(09)01985-2/abstract,,95,4/12/19,,,,,,,,,0,0,0,3,10
0,JD Lemme,Test-retest reliability of evoked heat stimulation bold functional magnetic resonance imaging,2015,,open.bu.edu,https://open.bu.edu/handle/2144/16010,,96,4/12/19,,,,,,,,,0,0,0,1,4
0,"A Atri, JL O'Brien, S Rastegar…",P1-219: Feasibility and test-retest reliability of fMRI in an Alzheimer's disease clinical trial,2008,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(08)00968-0/abstract,,97,4/12/19,,,,,,,,,0,0,0,4,11
0,"J Pa, T Zanto, A Gazzaley",Test-retest reliability of task fMRI across three sessions in people with mild cognitive impairment,2013,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(13)01835-9/abstract,,98,4/12/19,CITATION,,,,,,,,0,0,0,3,6
0,"A Atri, JL O'Brien, S Rastegar…",IC-P2-073: Feasibility and test-retest reliability of fMRI in an Alzheimer's disease clinical trial,2008,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(08)00226-4/abstract,,99,4/12/19,,,,,,,,,0,0,0,4,11
0,"ML Senjem, C Jack, B Boeve…",IC-P2-135: Tensor based morphometry test retest validation in AD subjects,2008,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(08)02776-3/abstract,,100,4/12/19,,,,,,,,,0,0,0,4,11
0,"EJ Paek, LL Murray, SD Newman, DJ Kim",Test-retest reliability in an fMRI study of naming in dementia,2019,Brain and language,Elsevier,https://www.sciencedirect.com/science/article/pii/S0093934X18300610,,101,4/12/19,HTML,,,,,,,,0,0,0,4,1
0,"Š Holiga, F Sambataro, C Luzy, G Greig, N Sarkar…",Test-retest reliability of task-based and resting-state blood oxygen level dependence and cerebral blood flow measures,2018,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0206583,,102,4/12/19,HTML,,,,,,,,0,0,0,6,1
0,EJ Paek,Test-Retest Reliability of fMRI Language Measures for Individuals with Dementia and Healthy Older Adults,2017,,search.proquest.com,http://search.proquest.com/openview/327681f11ed16d756137e999cb3e0c0b/1?pq-origsite=gscholar&cbl=18750&diss=y,,103,4/12/19,,,,,,,,,0,0,0,1,2
0,"H Wang, N Zhang, MY Zhang, J Liao…",3-D mapping of episodic memory and executive function in late-onset depression,2009,… & Dementia: The …,aanddjournal.net,https://aanddjournal.net/article/S1552-5260(09)00838-3/abstract,,104,4/12/19,,,,,,,,,0,0,0,5,10
0,"FN Yang, S Xu, A Spaeth, O Galli, K Zhao, Z Fang…",Test-retest reliability of cerebral blood flow for assessing brain function at rest and during a vigilance task,2019,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811919301892,,105,4/12/19,HTML,,,,,,,,0,0,0,7,1
0,"J Xiang, J Xue, H Guo, D Li, X Cui, Y Niu, T Yan…",Graph-based network analysis of resting-state fMRI: test-retest reliability of binarized and weighted networks,2019,Brain imaging and …,Springer,https://link.springer.com/article/10.1007/s11682-019-00042-6,,106,4/12/19,HTML,,,,,,,,0,0,0,8,1
0,"D Jin, K Xu, B Liu, T Jiang, Y Liu",Test-retest Reliability of Functional Connectivity and Graph Metrics in the Resting Brain Network,2018,2018 40th Annual …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8512362/,,107,4/12/19,,,,,,,,,0,0,0,5,1
0,"L Li, L Zeng, M Cazzell, H Liu",A statistical approach to assess measurement reliability of functional DOT for brain imaging,2014,Biomedical Optics,osapublishing.org,https://www.osapublishing.org/abstract.cfm?uri=BIOMED-2014-BM3A.27,,108,4/12/19,,,,,,,,,0,0,0,4,5
0,"MM Herting, P Gautam, Z Chen",Test-retest reliability of longitudinal task-based,2016,Trends Cogn Sci,,,,109,4/12/19,CITATION,,,,,,,,0,0,0,3,3
0,"H Tost, C Esslinger, P Kirsch, AJ Schwarz…",Amygdala habituation: A reliable fMRI phenotype,,academia.edu,,http://www.academia.edu/download/43978849/Amygdala_habituation_A_reliable_fMRI_phe20160322-1272-1x199z7.pdf,,110,4/12/19,PDF,,,,,,,,0,0,0,5,
0,"C Nettekoven, N Reck, R Goldbrunner, C Grefkes…",Short-and long-term reliability of language fMRI,2018,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811918303604,,111,4/12/19,HTML,,,,,,,,0,0,0,5,1
0,"J Barnes, LA Mitchell, J Kennedy…",P1-220: Registration of serial MRI improves diagnosis of dementia,2008,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(08)00969-2/abstract,,112,4/12/19,,,,,,,,,0,0,0,4,11
0,R Marchitelli,Test-retest Reliability of Intrinsic Human Brain Default-Mode fMRI Connectivity: Slice Acquisition and Physiological Noise Correction Effects,2016,,eprints-phd.biblio.unitn.it,http://eprints-phd.biblio.unitn.it/1709/,,113,4/12/19,,,,,,,,,0,0,0,1,3
0,"AJ Furst, EC Mormino, T Steed…",Hippocampal volume loss is associated with increased A-beta levels in the precuneus in mild cognitive impairment,2009,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(09)00836-X/abstract,,114,4/12/19,,,,,,,,,0,0,0,4,10
3,"L Li, Z Lin, M Cazzell, H Liu",Test-retest assessment of functional near-infrared spectroscopy to measure risk decision making in young adults,2013,Photonic Therapeutics and …,spiedigitallibrary.org,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/8565/856557/Test-retest-assessment-of-functional-near-infrared-spectroscopy-to-measure/10.1117/12.2005552.short,"https://scholar.google.com/scholar?cites=1561203164900093058&as_sdt=5,34&sciodt=0,34&hl=en",115,4/12/19,,,,,,,,,3,0.5,1,4,6
0,"M Walter, L Leitner, L Michels, MD Liechti, P Freund…",Reliability of supraspinal correlates to lower urinary tract stimulation in healthy participants–A fMRI study,2019,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811919301259,,116,4/12/19,HTML,,,,,,,,0,0,0,6,1
49,"M Schacher, B Haemmerle, FG Woermann, M Okujava…",Amygdala fMRI lateralizes temporal lobe epilepsy,2006,Neurology,AAN Enterprises,https://n.neurology.org/content/66/1/81.short,"https://scholar.google.com/scholar?cites=15758091644171172800&as_sdt=5,34&sciodt=0,34&hl=en",117,4/12/19,,,,,,,,,49,3.77,10,5,13
32,"EL Dennis, N Jahanshad, AW Toga…",Test-retest reliability of graph theory measures of structural brain connectivity,2012,… Conference on Medical …,Springer,https://link.springer.com/chapter/10.1007/978-3-642-33454-2_38,"https://scholar.google.com/scholar?cites=380791972428900646&as_sdt=5,34&sciodt=0,34&hl=en",118,4/12/19,,,,,,,,,32,4.57,8,4,7
4524,"RS Desikan, F Ségonne, B Fischl, BT Quinn…",An automated labeling system for subdividing the human cerebral cortex on MRI scans into gyral based regions of interest,2006,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811906000437,"https://scholar.google.com/scholar?cites=2720165455090493033&as_sdt=5,34&sciodt=0,34&hl=en",119,4/12/19,HTML,,,,,,,,4524,348,905,5,13
3,"R Marchitelli, O Collignon, J Jovicich",Test–Retest Reproducibility of the Intrinsic Default Mode Network: Influence of Functional Magnetic Resonance Imaging Slice-Order Acquisition and Head-Motion …,2017,Brain connectivity,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/brain.2016.0450,"https://scholar.google.com/scholar?cites=163047984414649880&as_sdt=5,34&sciodt=0,34&hl=en",120,4/12/19,,,,,,,,,3,1.5,1,3,2
27,"NK Aurich, JO Alves Filho…",Evaluating the reliability of different preprocessing steps to estimate graph theoretical measures in resting state fMRI data,2015,Frontiers in …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnins.2015.00048,"https://scholar.google.com/scholar?cites=4435013104018226467&as_sdt=5,34&sciodt=0,34&hl=en",121,4/12/19,HTML,,,,,,,,27,6.75,9,3,4
12,"TW Chow, DC Mamo, H Uchida…","Test-retest variability of high resolution positron emission tomography (PET) imaging of cortical serotonin (5HT 2A) receptors in older, healthy adults",2009,BMC medical …,bmcmedimaging.biomedcentral.com,https://bmcmedimaging.biomedcentral.com/articles/10.1186/1471-2342-9-12,"https://scholar.google.com/scholar?cites=12706382029818770042&as_sdt=5,34&sciodt=0,34&hl=en",122,4/12/19,HTML,,,,,,,,12,1.2,3,4,10
33,"T Welton, DA Kent, DP Auer, RA Dineen",Reproducibility of graph-theoretic brain network metrics: a systematic review,2015,Brain connectivity,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/brain.2014.0313,"https://scholar.google.com/scholar?cites=2610787042055465283&as_sdt=5,34&sciodt=0,34&hl=en",123,4/12/19,,,,,,,,,33,8.25,8,4,4
0,"R Marchitelli, O Collignon, J Jovicich",Test-Retest Reproducibility of the Intrinsic Default Mode Network: Influence of fMRI Slice-Order Acquisition and Head-Motion Correction Methods,,cpplab.be,,https://cpplab.be/wp-content/uploads/2018/09/marchitelli2017.pdf,,124,4/12/19,PDF,,,,,,,,0,0,0,3,
